weekday,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt,std_cnt
Sunday,5,2011-11-27,5,5.0,5,5,
Sunday,5,2011-12-04,4,4.0,4,4,
Sunday,5,2011-12-11,6,6.0,6,6,
Sunday,5,2011-12-18,5,5.0,5,5,
Sunday,5,2011-12-25,1,1.0,1,1,
Sunday,5,2012-01-01,5,5.0,5,5,
Sunday,5,2012-01-08,2,2.0,2,2,
Sunday,5,2012-01-15,5,5.0,5,5,
Sunday,5,2012-01-22,3,3.0,3,3,
Sunday,5,2012-01-29,7,7.0,7,7,
Sunday,5,2012-02-05,4,4.0,4,4,
Sunday,5,2012-02-12,3,3.0,3,3,
Sunday,5,2012-02-19,2,2.0,2,2,
Sunday,5,2012-02-26,5,5.0,5,5,
Sunday,5,2012-03-04,5,5.0,5,5,
Sunday,5,2012-03-11,7,7.0,7,7,
Sunday,5,2012-03-18,6,6.0,6,6,
Sunday,5,2012-03-25,6,6.0,6,6,
Sunday,5,2012-04-01,18,18.0,18,18,
Sunday,5,2012-04-08,12,12.0,12,12,
Sunday,5,2012-04-15,10,10.0,10,10,
Sunday,5,2012-04-22,6,6.0,6,6,
Sunday,5,2012-04-29,6,6.0,6,6,
Sunday,5,2012-05-06,11,11.0,11,11,
Sunday,5,2012-05-13,12,12.0,12,12,
Sunday,5,2012-05-20,8,8.0,8,8,
Sunday,5,2012-05-27,7,7.0,7,7,
Sunday,5,2012-06-03,12,12.0,12,12,
Sunday,5,2012-06-10,13,13.0,13,13,
Sunday,5,2012-06-17,17,17.0,17,17,
Sunday,5,2012-06-24,8,8.0,8,8,
Sunday,5,2012-07-01,10,10.0,10,10,
Sunday,5,2012-07-08,6,6.0,6,6,
Sunday,5,2012-07-15,9,9.0,9,9,
Sunday,5,2012-07-22,6,6.0,6,6,
Sunday,5,2012-07-29,17,17.0,17,17,
Sunday,5,2012-08-05,19,19.0,19,19,
Sunday,5,2012-08-12,10,10.0,10,10,
Sunday,5,2012-08-19,11,11.0,11,11,
Sunday,5,2012-08-26,16,16.0,16,16,
Sunday,5,2012-09-02,12,12.0,12,12,
Sunday,5,2012-09-09,55,55.0,55,55,
Sunday,5,2012-09-16,13,13.0,13,13,
Sunday,5,2012-09-23,6,6.0,6,6,
Sunday,5,2012-09-30,10,10.0,10,10,
Sunday,5,2012-10-07,10,10.0,10,10,
Sunday,5,2012-10-14,11,11.0,11,11,
Sunday,5,2012-10-21,10,10.0,10,10,
Sunday,5,2012-10-28,28,28.0,28,28,
Sunday,5,2012-11-04,5,5.0,5,5,
Sunday,5,2012-11-11,12,12.0,12,12,
Sunday,5,2012-11-18,12,12.0,12,12,
Sunday,5,2012-11-25,3,3.0,3,3,
Sunday,5,2012-12-02,8,8.0,8,8,
Sunday,5,2012-12-09,8,8.0,8,8,
Sunday,5,2012-12-16,9,9.0,9,9,
Sunday,5,2012-12-23,6,6.0,6,6,
Sunday,5,2012-12-30,2,2.0,2,2,
Sunday,6,2011-01-02,2,2.0,2,2,
Sunday,6,2011-01-09,1,1.0,1,1,
Sunday,6,2011-01-16,1,1.0,1,1,
Sunday,6,2011-01-23,1,1.0,1,1,
Sunday,6,2011-02-06,1,1.0,1,1,
Sunday,6,2011-02-13,5,5.0,5,5,
Sunday,6,2011-02-20,2,2.0,2,2,
Sunday,6,2011-02-27,3,3.0,3,3,
Sunday,6,2011-03-06,2,2.0,2,2,
Sunday,6,2011-03-13,2,2.0,2,2,
Sunday,6,2011-03-20,4,4.0,4,4,
Sunday,6,2011-03-27,2,2.0,2,2,
Sunday,6,2011-04-03,33,33.0,33,33,
Sunday,6,2011-04-10,4,4.0,4,4,
Sunday,6,2011-04-17,8,8.0,8,8,
Sunday,6,2011-04-24,13,13.0,13,13,
Sunday,6,2011-05-01,13,13.0,13,13,
Sunday,6,2011-05-08,6,6.0,6,6,
Sunday,6,2011-05-15,17,17.0,17,17,
Sunday,6,2011-05-22,18,18.0,18,18,
Sunday,6,2011-05-29,15,15.0,15,15,
Sunday,6,2011-06-05,21,21.0,21,21,
Sunday,6,2011-06-12,14,14.0,14,14,
Sunday,6,2011-06-19,33,33.0,33,33,
Sunday,6,2011-06-26,20,20.0,20,20,
Sunday,6,2011-07-03,3,3.0,3,3,
Sunday,6,2011-07-10,25,25.0,25,25,
Sunday,6,2011-07-17,21,21.0,21,21,
Sunday,6,2011-07-24,22,22.0,22,22,
Sunday,6,2011-07-31,13,13.0,13,13,
Sunday,6,2011-08-07,13,13.0,13,13,
Sunday,6,2011-08-14,6,6.0,6,6,
Sunday,6,2011-08-21,14,14.0,14,14,
Sunday,6,2011-09-04,3,3.0,3,3,
Sunday,6,2011-09-11,20,20.0,20,20,
Sunday,6,2011-09-18,12,12.0,12,12,
Sunday,6,2011-09-25,17,17.0,17,17,
Sunday,6,2011-10-02,15,15.0,15,15,
Sunday,6,2011-10-09,21,21.0,21,21,
Sunday,6,2011-10-16,10,10.0,10,10,
Sunday,6,2011-10-23,12,12.0,12,12,
Sunday,6,2011-10-30,10,10.0,10,10,
Sunday,6,2011-11-06,16,16.0,16,16,
Sunday,6,2011-11-13,23,23.0,23,23,
Sunday,6,2011-11-20,9,9.0,9,9,
Sunday,6,2011-11-27,9,9.0,9,9,
Sunday,6,2011-12-04,4,4.0,4,4,
Sunday,6,2011-12-11,10,10.0,10,10,
Sunday,6,2011-12-18,3,3.0,3,3,
Sunday,6,2011-12-25,1,1.0,1,1,
Sunday,6,2012-01-01,2,2.0,2,2,
Sunday,6,2012-01-08,2,2.0,2,2,
Sunday,6,2012-01-15,8,8.0,8,8,
Sunday,6,2012-01-22,4,4.0,4,4,
Sunday,6,2012-01-29,5,5.0,5,5,
Sunday,6,2012-02-05,4,4.0,4,4,
Sunday,6,2012-02-12,2,2.0,2,2,
Sunday,6,2012-02-19,5,5.0,5,5,
Sunday,6,2012-02-26,2,2.0,2,2,
Sunday,6,2012-03-04,5,5.0,5,5,
Sunday,6,2012-03-11,10,10.0,10,10,
Sunday,6,2012-03-18,11,11.0,11,11,
Sunday,6,2012-03-25,18,18.0,18,18,
Sunday,6,2012-04-01,97,97.0,97,97,
Sunday,6,2012-04-08,28,28.0,28,28,
Sunday,6,2012-04-15,16,16.0,16,16,
Sunday,6,2012-04-22,12,12.0,12,12,
Sunday,6,2012-04-29,7,7.0,7,7,
Sunday,6,2012-05-06,17,17.0,17,17,
Sunday,6,2012-05-13,21,21.0,21,21,
Sunday,6,2012-05-20,25,25.0,25,25,
Sunday,6,2012-05-27,22,22.0,22,22,
Sunday,6,2012-06-03,22,22.0,22,22,
Sunday,6,2012-06-10,30,30.0,30,30,
Sunday,6,2012-06-17,23,23.0,23,23,
Sunday,6,2012-06-24,25,25.0,25,25,
Sunday,6,2012-07-01,27,27.0,27,27,
Sunday,6,2012-07-08,21,21.0,21,21,
Sunday,6,2012-07-15,15,15.0,15,15,
Sunday,6,2012-07-22,19,19.0,19,19,
Sunday,6,2012-07-29,18,18.0,18,18,
Sunday,6,2012-08-05,19,19.0,19,19,
Sunday,6,2012-08-12,16,16.0,16,16,
Sunday,6,2012-08-19,20,20.0,20,20,
Sunday,6,2012-08-26,21,21.0,21,21,
Sunday,6,2012-09-02,15,15.0,15,15,
Sunday,6,2012-09-09,35,35.0,35,35,
Sunday,6,2012-09-16,35,35.0,35,35,
Sunday,6,2012-09-23,16,16.0,16,16,
Sunday,6,2012-09-30,22,22.0,22,22,
Sunday,6,2012-10-07,23,23.0,23,23,
Sunday,6,2012-10-14,24,24.0,24,24,
Sunday,6,2012-10-21,26,26.0,26,26,
Sunday,6,2012-10-28,39,39.0,39,39,
Sunday,6,2012-11-04,16,16.0,16,16,
Sunday,6,2012-11-11,19,19.0,19,19,
Sunday,6,2012-11-18,15,15.0,15,15,
Sunday,6,2012-11-25,11,11.0,11,11,
Sunday,6,2012-12-02,16,16.0,16,16,
Sunday,6,2012-12-09,6,6.0,6,6,
Sunday,6,2012-12-16,6,6.0,6,6,
Sunday,6,2012-12-23,9,9.0,9,9,
Sunday,6,2012-12-30,8,8.0,8,8,
Sunday,7,2011-01-02,1,1.0,1,1,
Sunday,7,2011-01-09,6,6.0,6,6,
Sunday,7,2011-01-16,3,3.0,3,3,
Sunday,7,2011-01-23,2,2.0,2,2,
Sunday,7,2011-01-30,3,3.0,3,3,
Sunday,7,2011-02-06,8,8.0,8,8,
Sunday,7,2011-02-13,3,3.0,3,3,
Sunday,7,2011-02-20,2,2.0,2,2,
Sunday,7,2011-02-27,14,14.0,14,14,
Sunday,7,2011-03-06,5,5.0,5,5,
Sunday,7,2011-03-13,10,10.0,10,10,
Sunday,7,2011-03-20,14,14.0,14,14,
Sunday,7,2011-03-27,7,7.0,7,7,
Sunday,7,2011-04-03,33,33.0,33,33,
Sunday,7,2011-04-10,10,10.0,10,10,
Sunday,7,2011-04-17,16,16.0,16,16,
Sunday,7,2011-04-24,27,27.0,27,27,
Sunday,7,2011-05-01,33,33.0,33,33,
Sunday,7,2011-05-08,23,23.0,23,23,
Sunday,7,2011-05-15,42,42.0,42,42,
Sunday,7,2011-05-22,40,40.0,40,40,
Sunday,7,2011-05-29,30,30.0,30,30,
Sunday,7,2011-06-05,27,27.0,27,27,
Sunday,7,2011-06-12,34,34.0,34,34,
Sunday,7,2011-06-19,71,71.0,71,71,
Sunday,7,2011-06-26,51,51.0,51,51,
Sunday,7,2011-07-03,25,25.0,25,25,
Sunday,7,2011-07-10,65,65.0,65,65,
Sunday,7,2011-07-17,50,50.0,50,50,
Sunday,7,2011-07-24,35,35.0,35,35,
Sunday,7,2011-07-31,45,45.0,45,45,
Sunday,7,2011-08-07,39,39.0,39,39,
Sunday,7,2011-08-14,24,24.0,24,24,
Sunday,7,2011-08-21,31,31.0,31,31,
Sunday,7,2011-08-28,1,1.0,1,1,
Sunday,7,2011-09-04,30,30.0,30,30,
Sunday,7,2011-09-11,37,37.0,37,37,
Sunday,7,2011-09-18,44,44.0,44,44,
Sunday,7,2011-09-25,38,38.0,38,38,
Sunday,7,2011-10-02,29,29.0,29,29,
Sunday,7,2011-10-09,44,44.0,44,44,
Sunday,7,2011-10-16,48,48.0,48,48,
Sunday,7,2011-10-23,21,21.0,21,21,
Sunday,7,2011-10-30,22,22.0,22,22,
Sunday,7,2011-11-06,28,28.0,28,28,
Sunday,7,2011-11-13,43,43.0,43,43,
Sunday,7,2011-11-20,23,23.0,23,23,
Sunday,7,2011-11-27,23,23.0,23,23,
Sunday,7,2011-12-04,26,26.0,26,26,
Sunday,7,2011-12-11,31,31.0,31,31,
Sunday,7,2011-12-18,12,12.0,12,12,
Sunday,7,2011-12-25,4,4.0,4,4,
Sunday,7,2012-01-01,7,7.0,7,7,
Sunday,7,2012-01-08,24,24.0,24,24,
Sunday,7,2012-01-15,17,17.0,17,17,
Sunday,7,2012-01-22,13,13.0,13,13,
Sunday,7,2012-01-29,12,12.0,12,12,
Sunday,7,2012-02-05,16,16.0,16,16,
Sunday,7,2012-02-12,18,18.0,18,18,
Sunday,7,2012-02-19,14,14.0,14,14,
Sunday,7,2012-02-26,22,22.0,22,22,
Sunday,7,2012-03-04,23,23.0,23,23,
Sunday,7,2012-03-11,17,17.0,17,17,
Sunday,7,2012-03-18,42,42.0,42,42,
Sunday,7,2012-03-25,39,39.0,39,39,
Sunday,7,2012-04-01,84,84.0,84,84,
Sunday,7,2012-04-08,37,37.0,37,37,
Sunday,7,2012-04-15,46,46.0,46,46,
Sunday,7,2012-04-22,24,24.0,24,24,
Sunday,7,2012-04-29,27,27.0,27,27,
Sunday,7,2012-05-06,36,36.0,36,36,
Sunday,7,2012-05-13,60,60.0,60,60,
Sunday,7,2012-05-20,90,90.0,90,90,
Sunday,7,2012-05-27,52,52.0,52,52,
Sunday,7,2012-06-03,35,35.0,35,35,
Sunday,7,2012-06-10,62,62.0,62,62,
Sunday,7,2012-06-17,48,48.0,48,48,
Sunday,7,2012-06-24,71,71.0,71,71,
Sunday,7,2012-07-01,50,50.0,50,50,
Sunday,7,2012-07-08,52,52.0,52,52,
Sunday,7,2012-07-15,47,47.0,47,47,
Sunday,7,2012-07-22,38,38.0,38,38,
Sunday,7,2012-07-29,40,40.0,40,40,
Sunday,7,2012-08-05,68,68.0,68,68,
Sunday,7,2012-08-12,39,39.0,39,39,
Sunday,7,2012-08-19,41,41.0,41,41,
Sunday,7,2012-08-26,34,34.0,34,34,
Sunday,7,2012-09-02,42,42.0,42,42,
Sunday,7,2012-09-09,70,70.0,70,70,
Sunday,7,2012-09-16,71,71.0,71,71,
Sunday,7,2012-09-23,57,57.0,57,57,
Sunday,7,2012-09-30,57,57.0,57,57,
Sunday,7,2012-10-07,35,35.0,35,35,
Sunday,7,2012-10-14,51,51.0,51,51,
Sunday,7,2012-10-21,56,56.0,56,56,
Sunday,7,2012-10-28,65,65.0,65,65,
Sunday,7,2012-11-04,50,50.0,50,50,
Sunday,7,2012-11-11,68,68.0,68,68,
Sunday,7,2012-11-18,42,42.0,42,42,
Sunday,7,2012-11-25,21,21.0,21,21,
Sunday,7,2012-12-02,31,31.0,31,31,
Sunday,7,2012-12-09,23,23.0,23,23,
Sunday,7,2012-12-16,27,27.0,27,27,
Sunday,7,2012-12-23,19,19.0,19,19,
Sunday,7,2012-12-30,13,13.0,13,13,
Sunday,8,2011-01-02,8,8.0,8,8,
Sunday,8,2011-01-09,10,10.0,10,10,
Sunday,8,2011-01-16,18,18.0,18,18,
Sunday,8,2011-01-23,19,19.0,19,19,
Sunday,8,2011-01-30,12,12.0,12,12,
Sunday,8,2011-02-06,23,23.0,23,23,
Sunday,8,2011-02-13,12,12.0,12,12,
Sunday,8,2011-02-20,24,24.0,24,24,
Sunday,8,2011-02-27,35,35.0,35,35,
Sunday,8,2011-03-06,9,9.0,9,9,
Sunday,8,2011-03-13,34,34.0,34,34,
Sunday,8,2011-03-20,37,37.0,37,37,
Sunday,8,2011-03-27,14,14.0,14,14,
Sunday,8,2011-04-03,62,62.0,62,62,
Sunday,8,2011-04-10,55,55.0,55,55,
Sunday,8,2011-04-17,43,43.0,43,43,
Sunday,8,2011-04-24,80,80.0,80,80,
Sunday,8,2011-05-01,59,59.0,59,59,
Sunday,8,2011-05-08,86,86.0,86,86,
Sunday,8,2011-05-15,70,70.0,70,70,
Sunday,8,2011-05-22,94,94.0,94,94,
Sunday,8,2011-05-29,96,96.0,96,96,
Sunday,8,2011-06-05,98,98.0,98,98,
Sunday,8,2011-06-12,92,92.0,92,92,
Sunday,8,2011-06-19,84,84.0,84,84,
Sunday,8,2011-06-26,107,107.0,107,107,
Sunday,8,2011-07-03,92,92.0,92,92,
Sunday,8,2011-07-10,92,92.0,92,92,
Sunday,8,2011-07-17,118,118.0,118,118,
Sunday,8,2011-07-24,104,104.0,104,104,
Sunday,8,2011-07-31,142,142.0,142,142,
Sunday,8,2011-08-07,89,89.0,89,89,
Sunday,8,2011-08-14,41,41.0,41,41,
Sunday,8,2011-08-21,92,92.0,92,92,
Sunday,8,2011-08-28,8,8.0,8,8,
Sunday,8,2011-09-04,70,70.0,70,70,
Sunday,8,2011-09-11,94,94.0,94,94,
Sunday,8,2011-09-18,69,69.0,69,69,
Sunday,8,2011-09-25,86,86.0,86,86,
Sunday,8,2011-10-02,64,64.0,64,64,
Sunday,8,2011-10-09,107,107.0,107,107,
Sunday,8,2011-10-16,99,99.0,99,99,
Sunday,8,2011-10-23,88,88.0,88,88,
Sunday,8,2011-10-30,80,80.0,80,80,
Sunday,8,2011-11-06,90,90.0,90,90,
Sunday,8,2011-11-13,79,79.0,79,79,
Sunday,8,2011-11-20,65,65.0,65,65,
Sunday,8,2011-11-27,42,42.0,42,42,
Sunday,8,2011-12-04,55,55.0,55,55,
Sunday,8,2011-12-11,72,72.0,72,72,
Sunday,8,2011-12-18,32,32.0,32,32,
Sunday,8,2011-12-25,5,5.0,5,5,
Sunday,8,2012-01-01,14,14.0,14,14,
Sunday,8,2012-01-08,57,57.0,57,57,
Sunday,8,2012-01-15,36,36.0,36,36,
Sunday,8,2012-01-22,32,32.0,32,32,
Sunday,8,2012-01-29,70,70.0,70,70,
Sunday,8,2012-02-05,62,62.0,62,62,
Sunday,8,2012-02-12,26,26.0,26,26,
Sunday,8,2012-02-19,56,56.0,56,56,
Sunday,8,2012-02-26,59,59.0,59,59,
Sunday,8,2012-03-04,66,66.0,66,66,
Sunday,8,2012-03-11,72,72.0,72,72,
Sunday,8,2012-03-18,96,96.0,96,96,
Sunday,8,2012-03-25,89,89.0,89,89,
Sunday,8,2012-04-01,125,125.0,125,125,
Sunday,8,2012-04-08,84,84.0,84,84,
Sunday,8,2012-04-15,97,97.0,97,97,
Sunday,8,2012-04-22,51,51.0,51,51,
Sunday,8,2012-04-29,107,107.0,107,107,
Sunday,8,2012-05-06,114,114.0,114,114,
Sunday,8,2012-05-13,156,156.0,156,156,
Sunday,8,2012-05-20,171,171.0,171,171,
Sunday,8,2012-05-27,151,151.0,151,151,
Sunday,8,2012-06-03,140,140.0,140,140,
Sunday,8,2012-06-10,181,181.0,181,181,
Sunday,8,2012-06-17,119,119.0,119,119,
Sunday,8,2012-06-24,141,141.0,141,141,
Sunday,8,2012-07-01,142,142.0,142,142,
Sunday,8,2012-07-08,130,130.0,130,130,
Sunday,8,2012-07-15,133,133.0,133,133,
Sunday,8,2012-07-22,153,153.0,153,153,
Sunday,8,2012-07-29,127,127.0,127,127,
Sunday,8,2012-08-05,108,108.0,108,108,
Sunday,8,2012-08-12,119,119.0,119,119,
Sunday,8,2012-08-19,124,124.0,124,124,
Sunday,8,2012-08-26,133,133.0,133,133,
Sunday,8,2012-09-02,129,129.0,129,129,
Sunday,8,2012-09-09,170,170.0,170,170,
Sunday,8,2012-09-16,128,128.0,128,128,
Sunday,8,2012-09-23,175,175.0,175,175,
Sunday,8,2012-09-30,144,144.0,144,144,
Sunday,8,2012-10-07,62,62.0,62,62,
Sunday,8,2012-10-14,132,132.0,132,132,
Sunday,8,2012-10-21,143,143.0,143,143,
Sunday,8,2012-10-28,173,173.0,173,173,
Sunday,8,2012-11-04,149,149.0,149,149,
Sunday,8,2012-11-11,119,119.0,119,119,
Sunday,8,2012-11-18,119,119.0,119,119,
Sunday,8,2012-11-25,34,34.0,34,34,
Sunday,8,2012-12-02,93,93.0,93,93,
Sunday,8,2012-12-09,69,69.0,69,69,
Sunday,8,2012-12-16,88,88.0,88,88,
Sunday,8,2012-12-23,48,48.0,48,48,
Sunday,8,2012-12-30,33,33.0,33,33,
Sunday,9,2011-01-02,20,20.0,20,20,
Sunday,9,2011-01-09,19,19.0,19,19,
Sunday,9,2011-01-16,32,32.0,32,32,
Sunday,9,2011-01-23,28,28.0,28,28,
Sunday,9,2011-01-30,38,38.0,38,38,
Sunday,9,2011-02-06,45,45.0,45,45,
Sunday,9,2011-02-13,47,47.0,47,47,
Sunday,9,2011-02-20,55,55.0,55,55,
Sunday,9,2011-02-27,59,59.0,59,59,
Sunday,9,2011-03-06,22,22.0,22,22,
Sunday,9,2011-03-13,44,44.0,44,44,
Sunday,9,2011-03-20,78,78.0,78,78,
Sunday,9,2011-03-27,54,54.0,54,54,
Sunday,9,2011-04-03,142,142.0,142,142,
Sunday,9,2011-04-10,81,81.0,81,81,
Sunday,9,2011-04-17,102,102.0,102,102,
Sunday,9,2011-04-24,177,177.0,177,177,
Sunday,9,2011-05-01,141,141.0,141,141,
Sunday,9,2011-05-08,160,160.0,160,160,
Sunday,9,2011-05-15,134,134.0,134,134,
Sunday,9,2011-05-22,189,189.0,189,189,
Sunday,9,2011-05-29,152,152.0,152,152,
Sunday,9,2011-06-05,164,164.0,164,164,
Sunday,9,2011-06-12,182,182.0,182,182,
Sunday,9,2011-06-19,169,169.0,169,169,
Sunday,9,2011-06-26,206,206.0,206,206,
Sunday,9,2011-07-03,181,181.0,181,181,
Sunday,9,2011-07-10,169,169.0,169,169,
Sunday,9,2011-07-17,184,184.0,184,184,
Sunday,9,2011-07-24,154,154.0,154,154,
Sunday,9,2011-07-31,183,183.0,183,183,
Sunday,9,2011-08-07,184,184.0,184,184,
Sunday,9,2011-08-14,103,103.0,103,103,
Sunday,9,2011-08-21,231,231.0,231,231,
Sunday,9,2011-08-28,53,53.0,53,53,
Sunday,9,2011-09-04,189,189.0,189,189,
Sunday,9,2011-09-11,227,227.0,227,227,
Sunday,9,2011-09-18,140,140.0,140,140,
Sunday,9,2011-09-25,155,155.0,155,155,
Sunday,9,2011-10-02,115,115.0,115,115,
Sunday,9,2011-10-09,185,185.0,185,185,
Sunday,9,2011-10-16,190,190.0,190,190,
Sunday,9,2011-10-23,143,143.0,143,143,
Sunday,9,2011-10-30,147,147.0,147,147,
Sunday,9,2011-11-06,170,170.0,170,170,
Sunday,9,2011-11-13,135,135.0,135,135,
Sunday,9,2011-11-20,138,138.0,138,138,
Sunday,9,2011-11-27,111,111.0,111,111,
Sunday,9,2011-12-04,126,126.0,126,126,
Sunday,9,2011-12-11,107,107.0,107,107,
Sunday,9,2011-12-18,81,81.0,81,81,
Sunday,9,2011-12-25,23,23.0,23,23,
Sunday,9,2012-01-01,40,40.0,40,40,
Sunday,9,2012-01-08,125,125.0,125,125,
Sunday,9,2012-01-15,90,90.0,90,90,
Sunday,9,2012-01-22,63,63.0,63,63,
Sunday,9,2012-01-29,111,111.0,111,111,
Sunday,9,2012-02-05,92,92.0,92,92,
Sunday,9,2012-02-12,63,63.0,63,63,
Sunday,9,2012-02-19,93,93.0,93,93,
Sunday,9,2012-02-26,87,87.0,87,87,
Sunday,9,2012-03-04,118,118.0,118,118,
Sunday,9,2012-03-11,90,90.0,90,90,
Sunday,9,2012-03-18,178,178.0,178,178,
Sunday,9,2012-03-25,118,118.0,118,118,
Sunday,9,2012-04-01,275,275.0,275,275,
Sunday,9,2012-04-08,179,179.0,179,179,
Sunday,9,2012-04-15,251,251.0,251,251,
Sunday,9,2012-04-22,79,79.0,79,79,
Sunday,9,2012-04-29,185,185.0,185,185,
Sunday,9,2012-05-06,191,191.0,191,191,
Sunday,9,2012-05-13,222,222.0,222,222,
Sunday,9,2012-05-20,313,313.0,313,313,
Sunday,9,2012-05-27,270,270.0,270,270,
Sunday,9,2012-06-03,300,300.0,300,300,
Sunday,9,2012-06-10,266,266.0,266,266,
Sunday,9,2012-06-17,274,274.0,274,274,
Sunday,9,2012-06-24,232,232.0,232,232,
Sunday,9,2012-07-01,219,219.0,219,219,
Sunday,9,2012-07-08,242,242.0,242,242,
Sunday,9,2012-07-15,221,221.0,221,221,
Sunday,9,2012-07-22,258,258.0,258,258,
Sunday,9,2012-07-29,226,226.0,226,226,
Sunday,9,2012-08-05,229,229.0,229,229,
Sunday,9,2012-08-12,217,217.0,217,217,
Sunday,9,2012-08-19,270,270.0,270,270,
Sunday,9,2012-08-26,263,263.0,263,263,
Sunday,9,2012-09-02,232,232.0,232,232,
Sunday,9,2012-09-09,299,299.0,299,299,
Sunday,9,2012-09-16,296,296.0,296,296,
Sunday,9,2012-09-23,276,276.0,276,276,
Sunday,9,2012-09-30,285,285.0,285,285,
Sunday,9,2012-10-07,86,86.0,86,86,
Sunday,9,2012-10-14,223,223.0,223,223,
Sunday,9,2012-10-21,269,269.0,269,269,
Sunday,9,2012-10-28,330,330.0,330,330,
Sunday,9,2012-11-04,217,217.0,217,217,
Sunday,9,2012-11-11,273,273.0,273,273,
Sunday,9,2012-11-18,204,204.0,204,204,
Sunday,9,2012-11-25,96,96.0,96,96,
Sunday,9,2012-12-02,172,172.0,172,172,
Sunday,9,2012-12-09,103,103.0,103,103,
Sunday,9,2012-12-16,132,132.0,132,132,
Sunday,9,2012-12-23,56,56.0,56,56,
Sunday,9,2012-12-30,74,74.0,74,74,
Sunday,10,2011-01-02,53,53.0,53,53,
Sunday,10,2011-01-09,49,49.0,49,49,
Sunday,10,2011-01-16,79,79.0,79,79,
Sunday,10,2011-01-23,58,58.0,58,58,
Sunday,10,2011-01-30,64,64.0,64,64,
Sunday,10,2011-02-06,89,89.0,89,89,
Sunday,10,2011-02-13,105,105.0,105,105,
Sunday,10,2011-02-20,104,104.0,104,104,
Sunday,10,2011-02-27,103,103.0,103,103,
Sunday,10,2011-03-06,31,31.0,31,31,
Sunday,10,2011-03-13,122,122.0,122,122,
Sunday,10,2011-03-20,136,136.0,136,136,
Sunday,10,2011-03-27,86,86.0,86,86,
Sunday,10,2011-04-03,215,215.0,215,215,
Sunday,10,2011-04-10,150,150.0,150,150,
Sunday,10,2011-04-17,211,211.0,211,211,
Sunday,10,2011-04-24,289,289.0,289,289,
Sunday,10,2011-05-01,264,264.0,264,264,
Sunday,10,2011-05-08,244,244.0,244,244,
Sunday,10,2011-05-15,226,226.0,226,226,
Sunday,10,2011-05-22,305,305.0,305,305,
Sunday,10,2011-05-29,251,251.0,251,251,
Sunday,10,2011-06-05,251,251.0,251,251,
Sunday,10,2011-06-12,311,311.0,311,311,
Sunday,10,2011-06-19,244,244.0,244,244,
Sunday,10,2011-06-26,332,332.0,332,332,
Sunday,10,2011-07-03,264,264.0,264,264,
Sunday,10,2011-07-10,268,268.0,268,268,
Sunday,10,2011-07-17,304,304.0,304,304,
Sunday,10,2011-07-24,226,226.0,226,226,
Sunday,10,2011-07-31,254,254.0,254,254,
Sunday,10,2011-08-07,266,266.0,266,266,
Sunday,10,2011-08-14,183,183.0,183,183,
Sunday,10,2011-08-21,274,274.0,274,274,
Sunday,10,2011-08-28,142,142.0,142,142,
Sunday,10,2011-09-04,297,297.0,297,297,
Sunday,10,2011-09-11,334,334.0,334,334,
Sunday,10,2011-09-18,260,260.0,260,260,
Sunday,10,2011-09-25,275,275.0,275,275,
Sunday,10,2011-10-02,248,248.0,248,248,
Sunday,10,2011-10-09,365,365.0,365,365,
Sunday,10,2011-10-16,347,347.0,347,347,
Sunday,10,2011-10-23,289,289.0,289,289,
Sunday,10,2011-10-30,178,178.0,178,178,
Sunday,10,2011-11-06,262,262.0,262,262,
Sunday,10,2011-11-13,241,241.0,241,241,
Sunday,10,2011-11-20,229,229.0,229,229,
Sunday,10,2011-11-27,189,189.0,189,189,
Sunday,10,2011-12-04,216,216.0,216,216,
Sunday,10,2011-12-11,194,194.0,194,194,
Sunday,10,2011-12-18,129,129.0,129,129,
Sunday,10,2011-12-25,43,43.0,43,43,
Sunday,10,2012-01-01,70,70.0,70,70,
Sunday,10,2012-01-08,208,208.0,208,208,
Sunday,10,2012-01-15,126,126.0,126,126,
Sunday,10,2012-01-22,129,129.0,129,129,
Sunday,10,2012-01-29,191,191.0,191,191,
Sunday,10,2012-02-05,148,148.0,148,148,
Sunday,10,2012-02-12,91,91.0,91,91,
Sunday,10,2012-02-19,191,191.0,191,191,
Sunday,10,2012-02-26,188,188.0,188,188,
Sunday,10,2012-03-04,192,192.0,192,192,
Sunday,10,2012-03-11,218,218.0,218,218,
Sunday,10,2012-03-18,351,351.0,351,351,
Sunday,10,2012-03-25,250,250.0,250,250,
Sunday,10,2012-04-01,360,360.0,360,360,
Sunday,10,2012-04-08,299,299.0,299,299,
Sunday,10,2012-04-15,421,421.0,421,421,
Sunday,10,2012-04-22,68,68.0,68,68,
Sunday,10,2012-04-29,380,380.0,380,380,
Sunday,10,2012-05-06,333,333.0,333,333,
Sunday,10,2012-05-13,350,350.0,350,350,
Sunday,10,2012-05-20,432,432.0,432,432,
Sunday,10,2012-05-27,424,424.0,424,424,
Sunday,10,2012-06-03,404,404.0,404,404,
Sunday,10,2012-06-10,413,413.0,413,413,
Sunday,10,2012-06-17,436,436.0,436,436,
Sunday,10,2012-06-24,452,452.0,452,452,
Sunday,10,2012-07-01,366,366.0,366,366,
Sunday,10,2012-07-08,319,319.0,319,319,
Sunday,10,2012-07-15,382,382.0,382,382,
Sunday,10,2012-07-22,379,379.0,379,379,
