day_type,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt
Weekday,1,2011-04-05,15,15.0,15,15
Weekday,1,2011-04-06,2,2.0,2,2
Weekday,1,2011-04-07,13,13.0,13,13
Weekday,1,2011-04-08,9,9.0,9,9
Weekday,1,2011-04-11,4,4.0,4,4
Weekday,1,2011-04-12,13,13.0,13,13
Weekday,1,2011-04-13,1,1.0,1,1
Weekday,1,2011-04-14,10,10.0,10,10
Weekday,1,2011-04-15,15,15.0,15,15
Weekday,1,2011-04-18,19,19.0,19,19
Weekday,1,2011-04-19,7,7.0,7,7
Weekday,1,2011-04-20,7,7.0,7,7
Weekday,1,2011-04-21,26,26.0,26,26
Weekday,1,2011-04-22,24,24.0,24,24
Weekday,1,2011-04-25,10,10.0,10,10
Weekday,1,2011-04-26,21,21.0,21,21
Weekday,1,2011-04-27,17,17.0,17,17
Weekday,1,2011-04-28,20,20.0,20,20
Weekday,1,2011-04-29,31,31.0,31,31
Weekday,1,2011-05-02,114,114.0,114,114
Weekday,1,2011-05-03,14,14.0,14,14
Weekday,1,2011-05-04,7,7.0,7,7
Weekday,1,2011-05-05,10,10.0,10,10
Weekday,1,2011-05-06,32,32.0,32,32
Weekday,1,2011-05-09,33,33.0,33,33
Weekday,1,2011-05-10,15,15.0,15,15
Weekday,1,2011-05-11,20,20.0,20,20
Weekday,1,2011-05-12,17,17.0,17,17
Weekday,1,2011-05-13,20,20.0,20,20
Weekday,1,2011-05-16,14,14.0,14,14
Weekday,1,2011-05-17,13,13.0,13,13
Weekday,1,2011-05-18,12,12.0,12,12
Weekday,1,2011-05-19,6,6.0,6,6
Weekday,1,2011-05-20,25,25.0,25,25
Weekday,1,2011-05-23,9,9.0,9,9
Weekday,1,2011-05-24,15,15.0,15,15
Weekday,1,2011-05-25,8,8.0,8,8
Weekday,1,2011-05-26,16,16.0,16,16
Weekday,1,2011-05-27,50,50.0,50,50
Weekday,1,2011-05-30,79,79.0,79,79
Weekday,1,2011-05-31,17,17.0,17,17
Weekday,1,2011-06-01,17,17.0,17,17
Weekday,1,2011-06-02,15,15.0,15,15
Weekday,1,2011-06-03,22,22.0,22,22
Weekday,1,2011-06-06,14,14.0,14,14
Weekday,1,2011-06-07,4,4.0,4,4
Weekday,1,2011-06-08,23,23.0,23,23
Weekday,1,2011-06-09,16,16.0,16,16
Weekday,1,2011-06-10,23,23.0,23,23
Weekday,1,2011-06-13,16,16.0,16,16
Weekday,1,2011-06-14,13,13.0,13,13
Weekday,1,2011-06-15,14,14.0,14,14
Weekday,1,2011-06-16,17,17.0,17,17
Weekday,1,2011-06-17,23,23.0,23,23
Weekday,1,2011-06-20,12,12.0,12,12
Weekday,1,2011-06-21,14,14.0,14,14
Weekday,1,2011-06-22,21,21.0,21,21
Weekday,1,2011-06-23,31,31.0,31,31
Weekday,1,2011-06-24,28,28.0,28,28
Weekday,1,2011-06-27,15,15.0,15,15
Weekday,1,2011-06-28,13,13.0,13,13
Weekday,1,2011-06-29,28,28.0,28,28
Weekday,1,2011-06-30,32,32.0,32,32
Weekday,1,2011-07-01,31,31.0,31,31
Weekday,1,2011-07-04,119,119.0,119,119
Weekday,1,2011-07-05,39,39.0,39,39
Weekday,1,2011-07-06,15,15.0,15,15
Weekday,1,2011-07-07,16,16.0,16,16
Weekday,1,2011-07-08,34,34.0,34,34
Weekday,1,2011-07-11,10,10.0,10,10
Weekday,1,2011-07-12,14,14.0,14,14
Weekday,1,2011-07-13,12,12.0,12,12
Weekday,1,2011-07-14,25,25.0,25,25
Weekday,1,2011-07-15,20,20.0,20,20
Weekday,1,2011-07-18,25,25.0,25,25
Weekday,1,2011-07-19,13,13.0,13,13
Weekday,1,2011-07-20,11,11.0,11,11
Weekday,1,2011-07-21,21,21.0,21,21
Weekday,1,2011-07-22,24,24.0,24,24
Weekday,1,2011-07-25,12,12.0,12,12
Weekday,1,2011-07-26,12,12.0,12,12
Weekday,1,2011-07-27,10,10.0,10,10
Weekday,1,2011-07-28,29,29.0,29,29
Weekday,1,2011-07-29,34,34.0,34,34
Weekday,1,2011-08-01,17,17.0,17,17
Weekday,1,2011-08-02,12,12.0,12,12
Weekday,1,2011-08-03,16,16.0,16,16
Weekday,1,2011-08-04,17,17.0,17,17
Weekday,1,2011-08-05,19,19.0,19,19
Weekday,1,2011-08-08,12,12.0,12,12
Weekday,1,2011-08-09,14,14.0,14,14
Weekday,1,2011-08-10,17,17.0,17,17
Weekday,1,2011-08-11,26,26.0,26,26
Weekday,1,2011-08-12,23,23.0,23,23
Weekday,1,2011-08-15,10,10.0,10,10
Weekday,1,2011-08-16,16,16.0,16,16
Weekday,1,2011-08-17,14,14.0,14,14
Weekday,1,2011-08-18,24,24.0,24,24
Weekday,1,2011-08-19,20,20.0,20,20
Weekday,1,2011-08-22,21,21.0,21,21
Weekday,1,2011-08-23,19,19.0,19,19
Weekday,1,2011-08-24,24,24.0,24,24
Weekday,1,2011-08-25,15,15.0,15,15
Weekday,1,2011-08-26,23,23.0,23,23
Weekday,1,2011-08-29,20,20.0,20,20
Weekday,1,2011-08-30,13,13.0,13,13
Weekday,1,2011-08-31,15,15.0,15,15
Weekday,1,2011-09-01,21,21.0,21,21
Weekday,1,2011-09-02,32,32.0,32,32
Weekday,1,2011-09-05,54,54.0,54,54
Weekday,1,2011-09-07,5,5.0,5,5
Weekday,1,2011-09-08,4,4.0,4,4
Weekday,1,2011-09-09,8,8.0,8,8
Weekday,1,2011-09-12,12,12.0,12,12
Weekday,1,2011-09-13,10,10.0,10,10
Weekday,1,2011-09-14,8,8.0,8,8
Weekday,1,2011-09-15,20,20.0,20,20
Weekday,1,2011-09-16,26,26.0,26,26
Weekday,1,2011-09-19,10,10.0,10,10
Weekday,1,2011-09-20,14,14.0,14,14
Weekday,1,2011-09-21,17,17.0,17,17
Weekday,1,2011-09-22,11,11.0,11,11
Weekday,1,2011-09-23,31,31.0,31,31
Weekday,1,2011-09-26,17,17.0,17,17
Weekday,1,2011-09-27,10,10.0,10,10
Weekday,1,2011-09-28,14,14.0,14,14
Weekday,1,2011-09-29,23,23.0,23,23
Weekday,1,2011-09-30,23,23.0,23,23
Weekday,1,2011-10-03,6,6.0,6,6
Weekday,1,2011-10-04,9,9.0,9,9
Weekday,1,2011-10-05,11,11.0,11,11
Weekday,1,2011-10-06,22,22.0,22,22
Weekday,1,2011-10-07,28,28.0,28,28
Weekday,1,2011-10-10,34,34.0,34,34
Weekday,1,2011-10-11,11,11.0,11,11
Weekday,1,2011-10-12,10,10.0,10,10
Weekday,1,2011-10-13,12,12.0,12,12
Weekday,1,2011-10-14,24,24.0,24,24
Weekday,1,2011-10-17,17,17.0,17,17
Weekday,1,2011-10-18,11,11.0,11,11
Weekday,1,2011-10-19,16,16.0,16,16
Weekday,1,2011-10-20,15,15.0,15,15
Weekday,1,2011-10-21,26,26.0,26,26
Weekday,1,2011-10-24,15,15.0,15,15
Weekday,1,2011-10-25,11,11.0,11,11
Weekday,1,2011-10-26,12,12.0,12,12
Weekday,1,2011-10-27,11,11.0,11,11
Weekday,1,2011-10-28,16,16.0,16,16
Weekday,1,2011-10-31,13,13.0,13,13
Weekday,1,2011-11-01,11,11.0,11,11
Weekday,1,2011-11-02,10,10.0,10,10
Weekday,1,2011-11-03,15,15.0,15,15
Weekday,1,2011-11-04,17,17.0,17,17
Weekday,1,2011-11-07,8,8.0,8,8
Weekday,1,2011-11-08,11,11.0,11,11
Weekday,1,2011-11-09,10,10.0,10,10
Weekday,1,2011-11-10,11,11.0,11,11
Weekday,1,2011-11-11,19,19.0,19,19
Weekday,1,2011-11-14,11,11.0,11,11
Weekday,1,2011-11-15,10,10.0,10,10
Weekday,1,2011-11-16,5,5.0,5,5
Weekday,1,2011-11-17,5,5.0,5,5
Weekday,1,2011-11-18,10,10.0,10,10
Weekday,1,2011-11-21,12,12.0,12,12
Weekday,1,2011-11-22,6,6.0,6,6
Weekday,1,2011-11-23,8,8.0,8,8
Weekday,1,2011-11-24,24,24.0,24,24
Weekday,1,2011-11-25,14,14.0,14,14
Weekday,1,2011-11-28,13,13.0,13,13
Weekday,1,2011-11-29,17,17.0,17,17
Weekday,1,2011-11-30,8,8.0,8,8
Weekday,1,2011-12-01,10,10.0,10,10
Weekday,1,2011-12-02,15,15.0,15,15
Weekday,1,2011-12-05,12,12.0,12,12
Weekday,1,2011-12-06,16,16.0,16,16
Weekday,1,2011-12-07,13,13.0,13,13
Weekday,1,2011-12-08,7,7.0,7,7
Weekday,1,2011-12-09,14,14.0,14,14
Weekday,1,2011-12-12,9,9.0,9,9
Weekday,1,2011-12-13,4,4.0,4,4
Weekday,1,2011-12-14,8,8.0,8,8
Weekday,1,2011-12-15,20,20.0,20,20
Weekday,1,2011-12-16,31,31.0,31,31
Weekday,1,2011-12-19,11,11.0,11,11
Weekday,1,2011-12-20,6,6.0,6,6
Weekday,1,2011-12-21,11,11.0,11,11
Weekday,1,2011-12-22,15,15.0,15,15
Weekday,1,2011-12-23,12,12.0,12,12
Weekday,1,2011-12-26,10,10.0,10,10
Weekday,1,2011-12-27,6,6.0,6,6
Weekday,1,2011-12-28,12,12.0,12,12
Weekday,1,2011-12-29,15,15.0,15,15
Weekday,1,2011-12-30,20,20.0,20,20
Weekday,1,2012-01-02,12,12.0,12,12
Weekday,1,2012-01-03,6,6.0,6,6
Weekday,1,2012-01-04,3,3.0,3,3
Weekday,1,2012-01-05,5,5.0,5,5
Weekday,1,2012-01-06,8,8.0,8,8
Weekday,1,2012-01-09,5,5.0,5,5
Weekday,1,2012-01-10,5,5.0,5,5
Weekday,1,2012-01-11,7,7.0,7,7
Weekday,1,2012-01-12,3,3.0,3,3
Weekday,1,2012-01-13,12,12.0,12,12
Weekday,1,2012-01-16,20,20.0,20,20
Weekday,1,2012-01-17,2,2.0,2,2
Weekday,1,2012-01-18,10,10.0,10,10
Weekday,1,2012-01-19,5,5.0,5,5
Weekday,1,2012-01-20,15,15.0,15,15
Weekday,1,2012-01-23,4,4.0,4,4
Weekday,1,2012-01-24,9,9.0,9,9
Weekday,1,2012-01-25,13,13.0,13,13
Weekday,1,2012-01-26,21,21.0,21,21
Weekday,1,2012-01-27,29,29.0,29,29
Weekday,1,2012-01-30,9,9.0,9,9
Weekday,1,2012-01-31,8,8.0,8,8
Weekday,1,2012-02-01,4,4.0,4,4
Weekday,1,2012-02-02,17,17.0,17,17
Weekday,1,2012-02-03,22,22.0,22,22
Weekday,1,2012-02-06,6,6.0,6,6
Weekday,1,2012-02-07,14,14.0,14,14
Weekday,1,2012-02-08,10,10.0,10,10
Weekday,1,2012-02-09,12,12.0,12,12
Weekday,1,2012-02-10,13,13.0,13,13
Weekday,1,2012-02-13,6,6.0,6,6
Weekday,1,2012-02-14,6,6.0,6,6
Weekday,1,2012-02-15,5,5.0,5,5
Weekday,1,2012-02-16,5,5.0,5,5
Weekday,1,2012-02-17,18,18.0,18,18
Weekday,1,2012-02-20,15,15.0,15,15
Weekday,1,2012-02-21,7,7.0,7,7
Weekday,1,2012-02-22,7,7.0,7,7
Weekday,1,2012-02-23,15,15.0,15,15
Weekday,1,2012-02-24,18,18.0,18,18
Weekday,1,2012-02-27,6,6.0,6,6
Weekday,1,2012-02-28,6,6.0,6,6
Weekday,1,2012-02-29,6,6.0,6,6
Weekday,1,2012-03-01,12,12.0,12,12
Weekday,1,2012-03-02,20,20.0,20,20
Weekday,1,2012-03-05,6,6.0,6,6
Weekday,1,2012-03-06,6,6.0,6,6
Weekday,1,2012-03-07,5,5.0,5,5
Weekday,1,2012-03-08,21,21.0,21,21
Weekday,1,2012-03-09,26,26.0,26,26
Weekday,1,2012-03-12,10,10.0,10,10
Weekday,1,2012-03-13,16,16.0,16,16
Weekday,1,2012-03-14,27,27.0,27,27
Weekday,1,2012-03-15,23,23.0,23,23
Weekday,1,2012-03-16,26,26.0,26,26
Weekday,1,2012-03-19,15,15.0,15,15
Weekday,1,2012-03-20,15,15.0,15,15
Weekday,1,2012-03-21,26,26.0,26,26
Weekday,1,2012-03-22,30,30.0,30,30
Weekday,1,2012-03-23,50,50.0,50,50
Weekday,1,2012-03-26,28,28.0,28,28
Weekday,1,2012-03-27,5,5.0,5,5
Weekday,1,2012-03-28,8,8.0,8,8
Weekday,1,2012-03-29,33,33.0,33,33
Weekday,1,2012-03-30,27,27.0,27,27
Weekday,1,2012-04-02,5,5.0,5,5
Weekday,1,2012-04-03,11,11.0,11,11
Weekday,1,2012-04-04,11,11.0,11,11
Weekday,1,2012-04-05,13,13.0,13,13
Weekday,1,2012-04-06,38,38.0,38,38
Weekday,1,2012-04-09,16,16.0,16,16
Weekday,1,2012-04-10,9,9.0,9,9
Weekday,1,2012-04-11,12,12.0,12,12
Weekday,1,2012-04-12,9,9.0,9,9
Weekday,1,2012-04-13,30,30.0,30,30
Weekday,1,2012-04-16,28,28.0,28,28
Weekday,1,2012-04-17,11,11.0,11,11
Weekday,1,2012-04-18,14,14.0,14,14
Weekday,1,2012-04-19,13,13.0,13,13
Weekday,1,2012-04-20,25,25.0,25,25
Weekday,1,2012-04-23,2,2.0,2,2
Weekday,1,2012-04-24,7,7.0,7,7
Weekday,1,2012-04-25,25,25.0,25,25
Weekday,1,2012-04-26,23,23.0,23,23
Weekday,1,2012-04-27,35,35.0,35,35
Weekday,1,2012-04-30,24,24.0,24,24
Weekday,1,2012-05-01,21,21.0,21,21
Weekday,1,2012-05-02,15,15.0,15,15
Weekday,1,2012-05-03,24,24.0,24,24
Weekday,1,2012-05-04,48,48.0,48,48
Weekday,1,2012-05-07,9,9.0,9,9
Weekday,1,2012-05-08,9,9.0,9,9
Weekday,1,2012-05-09,14,14.0,14,14
Weekday,1,2012-05-10,11,11.0,11,11
Weekday,1,2012-05-11,46,46.0,46,46
Weekday,1,2012-05-14,11,11.0,11,11
Weekday,1,2012-05-15,19,19.0,19,19
Weekday,1,2012-05-16,21,21.0,21,21
Weekday,1,2012-05-17,28,28.0,28,28
Weekday,1,2012-05-18,49,49.0,49,49
Weekday,1,2012-05-21,15,15.0,15,15
Weekday,1,2012-05-22,27,27.0,27,27
Weekday,1,2012-05-23,32,32.0,32,32
Weekday,1,2012-05-24,30,30.0,30,30
Weekday,1,2012-05-25,42,42.0,42,42
Weekday,1,2012-05-28,59,59.0,59,59
Weekday,1,2012-05-29,14,14.0,14,14
Weekday,1,2012-05-30,4,4.0,4,4
Weekday,1,2012-05-31,26,26.0,26,26
Weekday,1,2012-06-01,34,34.0,34,34
Weekday,1,2012-06-04,14,14.0,14,14
Weekday,1,2012-06-05,20,20.0,20,20
Weekday,1,2012-06-06,27,27.0,27,27
Weekday,1,2012-06-07,22,22.0,22,22
Weekday,1,2012-06-08,29,29.0,29,29
Weekday,1,2012-06-11,24,24.0,24,24
Weekday,1,2012-06-12,16,16.0,16,16
Weekday,1,2012-06-13,28,28.0,28,28
Weekday,1,2012-06-14,21,21.0,21,21
Weekday,1,2012-06-15,51,51.0,51,51
Weekday,1,2012-06-18,14,14.0,14,14
Weekday,1,2012-06-19,14,14.0,14,14
Weekday,1,2012-06-20,27,27.0,27,27
Weekday,1,2012-06-21,18,18.0,18,18
Weekday,1,2012-06-22,31,31.0,31,31
Weekday,1,2012-06-25,31,31.0,31,31
Weekday,1,2012-06-26,30,30.0,30,30
Weekday,1,2012-06-27,23,23.0,23,23
Weekday,1,2012-06-28,25,25.0,25,25
Weekday,1,2012-06-29,42,42.0,42,42
Weekday,1,2012-07-02,17,17.0,17,17
Weekday,1,2012-07-03,14,14.0,14,14
Weekday,1,2012-07-04,123,123.0,123,123
Weekday,1,2012-07-05,30,30.0,30,30
Weekday,1,2012-07-06,29,29.0,29,29
Weekday,1,2012-07-09,18,18.0,18,18
Weekday,1,2012-07-10,15,15.0,15,15
Weekday,1,2012-07-11,14,14.0,14,14
Weekday,1,2012-07-12,21,21.0,21,21
Weekday,1,2012-07-13,59,59.0,59,59
Weekday,1,2012-07-16,11,11.0,11,11
Weekday,1,2012-07-17,25,25.0,25,25
Weekday,1,2012-07-18,16,16.0,16,16
Weekday,1,2012-07-19,25,25.0,25,25
Weekday,1,2012-07-20,11,11.0,11,11
Weekday,1,2012-07-23,27,27.0,27,27
Weekday,1,2012-07-24,17,17.0,17,17
Weekday,1,2012-07-25,28,28.0,28,28
Weekday,1,2012-07-26,29,29.0,29,29
Weekday,1,2012-07-27,54,54.0,54,54
Weekday,1,2012-07-30,19,19.0,19,19
Weekday,1,2012-07-31,21,21.0,21,21
Weekday,1,2012-08-01,33,33.0,33,33
Weekday,1,2012-08-02,42,42.0,42,42
Weekday,1,2012-08-03,43,43.0,43,43
Weekday,1,2012-08-06,11,11.0,11,11
Weekday,1,2012-08-07,18,18.0,18,18
Weekday,1,2012-08-08,23,23.0,23,23
Weekday,1,2012-08-09,28,28.0,28,28
Weekday,1,2012-08-10,41,41.0,41,41
Weekday,1,2012-08-13,14,14.0,14,14
Weekday,1,2012-08-14,27,27.0,27,27
Weekday,1,2012-08-15,37,37.0,37,37
Weekday,1,2012-08-16,21,21.0,21,21
Weekday,1,2012-08-17,54,54.0,54,54
Weekday,1,2012-08-20,10,10.0,10,10
Weekday,1,2012-08-21,33,33.0,33,33
Weekday,1,2012-08-22,21,21.0,21,21
Weekday,1,2012-08-23,25,25.0,25,25
Weekday,1,2012-08-24,42,42.0,42,42
Weekday,1,2012-08-27,7,7.0,7,7
Weekday,1,2012-08-28,21,21.0,21,21
Weekday,1,2012-08-29,14,14.0,14,14
Weekday,1,2012-08-30,23,23.0,23,23
Weekday,1,2012-08-31,32,32.0,32,32
Weekday,1,2012-09-03,55,55.0,55,55
Weekday,1,2012-09-04,24,24.0,24,24
Weekday,1,2012-09-05,13,13.0,13,13
Weekday,1,2012-09-06,18,18.0,18,18
Weekday,1,2012-09-07,29,29.0,29,29
Weekday,1,2012-09-10,18,18.0,18,18
Weekday,1,2012-09-11,10,10.0,10,10
Weekday,1,2012-09-12,21,21.0,21,21
Weekday,1,2012-09-13,28,28.0,28,28
Weekday,1,2012-09-14,41,41.0,41,41
Weekday,1,2012-09-17,21,21.0,21,21
Weekday,1,2012-09-18,5,5.0,5,5
Weekday,1,2012-09-19,12,12.0,12,12
Weekday,1,2012-09-20,18,18.0,18,18
Weekday,1,2012-09-21,49,49.0,49,49
Weekday,1,2012-09-24,18,18.0,18,18
Weekday,1,2012-09-25,13,13.0,13,13
Weekday,1,2012-09-26,29,29.0,29,29
Weekday,1,2012-09-27,21,21.0,21,21
Weekday,1,2012-09-28,13,13.0,13,13
Weekday,1,2012-10-01,18,18.0,18,18
Weekday,1,2012-10-02,11,11.0,11,11
Weekday,1,2012-10-03,19,19.0,19,19
Weekday,1,2012-10-04,25,25.0,25,25
Weekday,1,2012-10-05,46,46.0,46,46
Weekday,1,2012-10-08,37,37.0,37,37
Weekday,1,2012-10-09,13,13.0,13,13
Weekday,1,2012-10-10,8,8.0,8,8
Weekday,1,2012-10-11,11,11.0,11,11
Weekday,1,2012-10-12,37,37.0,37,37
Weekday,1,2012-10-15,29,29.0,29,29
Weekday,1,2012-10-16,13,13.0,13,13
Weekday,1,2012-10-17,17,17.0,17,17
Weekday,1,2012-10-18,14,14.0,14,14
Weekday,1,2012-10-19,16,16.0,16,16
Weekday,1,2012-10-22,11,11.0,11,11
Weekday,1,2012-10-23,17,17.0,17,17
Weekday,1,2012-10-24,27,27.0,27,27
Weekday,1,2012-10-25,28,28.0,28,28
Weekday,1,2012-10-26,36,36.0,36,36
Weekday,1,2012-10-31,8,8.0,8,8
Weekday,1,2012-11-01,30,30.0,30,30
Weekday,1,2012-11-02,24,24.0,24,24
Weekday,1,2012-11-05,8,8.0,8,8
Weekday,1,2012-11-06,8,8.0,8,8
Weekday,1,2012-11-07,92,92.0,92,92
Weekday,1,2012-11-08,12,12.0,12,12
Weekday,1,2012-11-09,20,20.0,20,20
Weekday,1,2012-11-12,30,30.0,30,30
Weekday,1,2012-11-13,5,5.0,5,5
Weekday,1,2012-11-14,12,12.0,12,12
Weekday,1,2012-11-15,16,16.0,16,16
Weekday,1,2012-11-16,21,21.0,21,21
Weekday,1,2012-11-19,19,19.0,19,19
Weekday,1,2012-11-20,13,13.0,13,13
Weekday,1,2012-11-21,14,14.0,14,14
Weekday,1,2012-11-22,42,42.0,42,42
Weekday,1,2012-11-23,13,13.0,13,13
Weekday,1,2012-11-26,10,10.0,10,10
Weekday,1,2012-11-27,6,6.0,6,6
Weekday,1,2012-11-28,12,12.0,12,12
Weekday,1,2012-11-29,16,16.0,16,16
Weekday,1,2012-11-30,19,19.0,19,19
Weekday,1,2012-12-03,13,13.0,13,13
Weekday,1,2012-12-04,25,25.0,25,25
Weekday,1,2012-12-05,11,11.0,11,11
Weekday,1,2012-12-06,16,16.0,16,16
Weekday,1,2012-12-07,28,28.0,28,28
Weekday,1,2012-12-10,4,4.0,4,4
Weekday,1,2012-12-11,8,8.0,8,8
Weekday,1,2012-12-12,21,21.0,21,21
Weekday,1,2012-12-13,23,23.0,23,23
Weekday,1,2012-12-14,26,26.0,26,26
Weekday,1,2012-12-17,15,15.0,15,15
Weekday,1,2012-12-18,15,15.0,15,15
Weekday,1,2012-12-19,15,15.0,15,15
Weekday,1,2012-12-20,20,20.0,20,20
Weekday,1,2012-12-21,9,9.0,9,9
Weekday,1,2012-12-24,11,11.0,11,11
Weekday,1,2012-12-25,13,13.0,13,13
Weekday,1,2012-12-26,7,7.0,7,7
Weekday,1,2012-12-27,5,5.0,5,5
Weekday,1,2012-12-28,9,9.0,9,9
Weekday,1,2012-12-31,19,19.0,19,19
Weekday,2,2011-01-04,1,1.0,1,1
Weekday,2,2011-01-05,2,2.0,2,2
Weekday,2,2011-01-06,2,2.0,2,2
Weekday,2,2011-01-07,1,1.0,1,1
Weekday,2,2011-01-10,3,3.0,3,3
Weekday,2,2011-01-11,3,3.0,3,3
Weekday,2,2011-01-12,1,1.0,1,1
Weekday,2,2011-01-13,2,2.0,2,2
Weekday,2,2011-01-14,1,1.0,1,1
Weekday,2,2011-01-17,8,8.0,8,8
Weekday,2,2011-01-19,3,3.0,3,3
Weekday,2,2011-01-20,2,2.0,2,2
Weekday,2,2011-01-21,2,2.0,2,2
Weekday,2,2011-01-25,2,2.0,2,2
Weekday,2,2011-01-26,10,10.0,10,10
Weekday,2,2011-01-28,2,2.0,2,2
Weekday,2,2011-01-31,1,1.0,1,1
Weekday,2,2011-02-01,2,2.0,2,2
Weekday,2,2011-02-02,4,4.0,4,4
Weekday,2,2011-02-03,2,2.0,2,2
Weekday,2,2011-02-04,1,1.0,1,1
Weekday,2,2011-02-07,3,3.0,3,3
Weekday,2,2011-02-08,2,2.0,2,2
Weekday,2,2011-02-09,3,3.0,3,3
Weekday,2,2011-02-10,3,3.0,3,3
Weekday,2,2011-02-11,3,3.0,3,3
Weekday,2,2011-02-14,2,2.0,2,2
Weekday,2,2011-02-15,3,3.0,3,3
Weekday,2,2011-02-17,6,6.0,6,6
Weekday,2,2011-02-18,7,7.0,7,7
Weekday,2,2011-02-21,4,4.0,4,4
Weekday,2,2011-02-23,1,1.0,1,1
Weekday,2,2011-02-24,4,4.0,4,4
Weekday,2,2011-02-25,3,3.0,3,3
Weekday,2,2011-03-01,4,4.0,4,4
Weekday,2,2011-03-02,2,2.0,2,2
Weekday,2,2011-03-03,3,3.0,3,3
Weekday,2,2011-03-04,2,2.0,2,2
Weekday,2,2011-03-08,1,1.0,1,1
Weekday,2,2011-03-09,2,2.0,2,2
Weekday,2,2011-03-10,1,1.0,1,1
Weekday,2,2011-03-11,5,5.0,5,5
Weekday,2,2011-03-14,1,1.0,1,1
Weekday,2,2011-03-15,3,3.0,3,3
Weekday,2,2011-03-17,8,8.0,8,8
Weekday,2,2011-03-18,14,14.0,14,14
Weekday,2,2011-03-21,6,6.0,6,6
Weekday,2,2011-03-22,1,1.0,1,1
Weekday,2,2011-03-23,2,2.0,2,2
Weekday,2,2011-03-24,6,6.0,6,6
Weekday,2,2011-03-25,5,5.0,5,5
Weekday,2,2011-03-28,5,5.0,5,5
Weekday,2,2011-03-29,3,3.0,3,3
Weekday,2,2011-03-30,4,4.0,4,4
Weekday,2,2011-03-31,5,5.0,5,5
Weekday,2,2011-04-01,7,7.0,7,7
Weekday,2,2011-04-04,2,2.0,2,2
Weekday,2,2011-04-05,5,5.0,5,5
Weekday,2,2011-04-06,5,5.0,5,5
Weekday,2,2011-04-07,7,7.0,7,7
Weekday,2,2011-04-08,13,13.0,13,13
Weekday,2,2011-04-11,9,9.0,9,9
Weekday,2,2011-04-12,14,14.0,14,14
Weekday,2,2011-04-13,2,2.0,2,2
Weekday,2,2011-04-14,3,3.0,3,3
Weekday,2,2011-04-15,18,18.0,18,18
Weekday,2,2011-04-18,16,16.0,16,16
Weekday,2,2011-04-19,13,13.0,13,13
Weekday,2,2011-04-20,2,2.0,2,2
Weekday,2,2011-04-21,13,13.0,13,13
Weekday,2,2011-04-22,9,9.0,9,9
Weekday,2,2011-04-25,10,10.0,10,10
Weekday,2,2011-04-26,26,26.0,26,26
Weekday,2,2011-04-27,5,5.0,5,5
Weekday,2,2011-04-28,21,21.0,21,21
Weekday,2,2011-04-29,10,10.0,10,10
Weekday,2,2011-05-02,35,35.0,35,35
Weekday,2,2011-05-03,5,5.0,5,5
Weekday,2,2011-05-04,4,4.0,4,4
Weekday,2,2011-05-05,5,5.0,5,5
Weekday,2,2011-05-06,16,16.0,16,16
Weekday,2,2011-05-09,8,8.0,8,8
Weekday,2,2011-05-10,5,5.0,5,5
Weekday,2,2011-05-11,10,10.0,10,10
Weekday,2,2011-05-12,15,15.0,15,15
Weekday,2,2011-05-13,11,11.0,11,11
Weekday,2,2011-05-16,13,13.0,13,13
Weekday,2,2011-05-17,8,8.0,8,8
Weekday,2,2011-05-18,6,6.0,6,6
Weekday,2,2011-05-19,15,15.0,15,15
Weekday,2,2011-05-20,8,8.0,8,8
Weekday,2,2011-05-23,5,5.0,5,5
Weekday,2,2011-05-24,10,10.0,10,10
Weekday,2,2011-05-25,8,8.0,8,8
Weekday,2,2011-05-26,14,14.0,14,14
Weekday,2,2011-05-27,18,18.0,18,18
Weekday,2,2011-05-30,45,45.0,45,45
Weekday,2,2011-05-31,12,12.0,12,12
Weekday,2,2011-06-01,3,3.0,3,3
Weekday,2,2011-06-02,6,6.0,6,6
Weekday,2,2011-06-03,12,12.0,12,12
Weekday,2,2011-06-06,8,8.0,8,8
Weekday,2,2011-06-07,5,5.0,5,5
Weekday,2,2011-06-08,7,7.0,7,7
Weekday,2,2011-06-09,6,6.0,6,6
Weekday,2,2011-06-10,13,13.0,13,13
Weekday,2,2011-06-13,10,10.0,10,10
Weekday,2,2011-06-14,10,10.0,10,10
Weekday,2,2011-06-15,9,9.0,9,9
Weekday,2,2011-06-16,5,5.0,5,5
Weekday,2,2011-06-17,13,13.0,13,13
Weekday,2,2011-06-20,2,2.0,2,2
Weekday,2,2011-06-21,6,6.0,6,6
Weekday,2,2011-06-22,7,7.0,7,7
Weekday,2,2011-06-23,4,4.0,4,4
Weekday,2,2011-06-24,14,14.0,14,14
Weekday,2,2011-06-27,6,6.0,6,6
Weekday,2,2011-06-28,11,11.0,11,11
Weekday,2,2011-06-29,16,16.0,16,16
Weekday,2,2011-06-30,8,8.0,8,8
Weekday,2,2011-07-01,13,13.0,13,13
Weekday,2,2011-07-04,63,63.0,63,63
Weekday,2,2011-07-05,13,13.0,13,13
Weekday,2,2011-07-06,5,5.0,5,5
Weekday,2,2011-07-07,8,8.0,8,8
Weekday,2,2011-07-08,22,22.0,22,22
Weekday,2,2011-07-11,12,12.0,12,12
Weekday,2,2011-07-12,9,9.0,9,9
Weekday,2,2011-07-13,5,5.0,5,5
